order_id,order_date,customer_id,country,category,unit_price,quantity,status
O104726,2026-03-28,C2127,CH,Fashion,44.23,3,returned
O103955,2026-03-29,C1619,DE,Home,144.79,2,delivered
O101693,2026-03-29,C2307,DE,Sports,141.74,2,delivered
O103720,2026-03-29,C1969,IT,Electronics,571.54,2,returned
O101875,2026-03-29,C1067,IT,Electronics,29.0,3,delivered
O104823,2026-03-29,C1831,FR,Home,63.4,2,delivered
O104697,2026-03-29,C1418,AT,Sports,154.43,2,delivered
O103413,2026-03-29,C1057,DE,Electronics,145.47,1,returned
O101363,2026-03-29,C2720,CH,Sports,46.09,3,delivered
O104822,2026-03-29,C2282,CH,Books,21.31,1,delivered
O104734,2026-03-29,C2469,DE,Books,15.84,2,delivered
O101084,2026-03-30,C1489,DE,Fashion,27.24,1,delivered
O101743,2026-03-30,C1584,CH,Books,14.93,3,delivered
O103545,2026-03-30,C2768,FR,Home,82.59,3,delivered
O102384,2026-03-30,C2295,AT,Home,44.41,1,delivered
O104042,2026-03-30,C2476,IT,Home,120.12,3,delivered
O103896,2026-03-30,C1210,DE,Home,49.48,1,delivered
O103170,2026-03-30,C2490,DE,Home,150.37,2,delivered
O104980,2026-03-30,C2582,CH,Home,55.97,1,delivered
O102068,2026-03-30,C2516,CH,Electronics,147.13,1,delivered
O104466,2026-03-30,C1896,FR,Books,19.53,1,delivered
O103426,2026-03-30,C2326,CH,Books,30.22,2,delivered
O102691,2026-03-30,C1456,CH,Fashion,58.86,1,delivered
O102202,2026-03-30,C1838,AT,Sports,135.92,3,delivered
O100780,2026-03-30,C2486,FR,Electronics,63.38,2,delivered
O104936,2026-03-31,C1907,CH,Fashion,46.14,2,delivered
O102074,2026-03-31,C2013,DE,Books,27.02,1,delivered
O103638,2026-03-31,C2587,DE,Fashion,93.79,1,delivered
O103172,2026-03-31,C2614,FR,Sports,52.66,2,delivered
O100630,2026-03-31,C1635,FR,Home,34.3,3,delivered
O101728,2026-03-31,C2344,DE,Books,24.39,1,delivered
O104746,2026-03-31,C2537,AT,Home,39.26,3,delivered
O101164,2026-03-31,C1008,CH,Sports,54.87,2,delivered
O102070,2026-03-31,C1747,FR,Home,39.08,1,delivered
O101843,2026-03-31,C2583,FR,Books,20.28,3,delivered
O101163,2026-04-01,C1465,CH,Home,66.56,1,delivered
O104046,2026-04-01,C1121,CH,Electronics,231.21,2,delivered
O100276,2026-04-01,C2355,FR,Electronics,439.92,2,delivered
O103194,2026-04-01,C1701,AT,Home,51.86,1,delivered
O100319,2026-04-01,C2531,DE,Home,100.19,2,delivered
O104398,2026-04-01,C1893,DE,Fashion,32.81,3,delivered
O103550,2026-04-01,C1152,CH,Books,18.86,3,delivered
O101976,2026-04-01,C2396,DE,Fashion,41.96,2,delivered
O104975,2026-04-01,C2172,CH,Electronics,500.28,2,returned
O102739,2026-04-02,C1410,DE,Books,14.3,3,returned
O103596,2026-04-02,C1234,AT,Sports,82.88,1,cancelled
O103734,2026-04-02,C2301,IT,Home,42.81,3,delivered
O101895,2026-04-02,C2405,IT,Home,85.85,3,delivered
O100694,2026-04-02,C1788,CH,Books,11.74,2,delivered
O104149,2026-04-02,C1944,DE,Home,34.16,2,returned
O102987,2026-04-02,C2234,DE,Sports,234.79,2,delivered
O103319,2026-04-03,C1448,CH,Fashion,16.89,1,delivered
O103623,2026-04-03,C1050,IT,Home,33.25,3,delivered
O101352,2026-04-03,C1387,CH,Fashion,47.72,3,returned
O100467,2026-04-03,C1788,DE,Home,186.05,1,delivered
O101634,2026-04-03,C1518,CH,Electronics,385.55,3,delivered
O103286,2026-04-03,C2546,FR,Home,26.87,1,delivered
O100129,2026-04-04,C2369,IT,Home,136.85,2,delivered
O100138,2026-04-04,C1321,AT,Electronics,67.74,2,returned
O100487,2026-04-04,C1929,CH,Fashion,39.93,2,delivered
O100944,2026-04-04,C1844,DE,Books,14.46,3,delivered
O104752,2026-04-04,C1581,IT,Sports,56.75,3,delivered
O103963,2026-04-04,C1887,CH,Fashion,33.77,2,delivered
O100922,2026-04-04,C1824,CH,Books,23.13,2,delivered
O101985,2026-04-04,C1367,AT,Fashion,45.12,1,delivered
O102467,2026-04-05,C2510,FR,Home,80.22,2,delivered
O103997,2026-04-05,C2356,CH,Home,30.57,1,cancelled
O102325,2026-04-05,C1604,CH,Books,17.48,3,delivered
O101819,2026-04-05,C1657,IT,Home,110.86,2,delivered
O103356,2026-04-05,C2270,CH,Fashion,28.08,3,delivered
O104869,2026-04-05,C1929,AT,Fashion,20.01,1,cancelled
O101517,2026-04-05,C1574,CH,Home,14.93,3,delivered
O102505,2026-04-05,C1037,CH,Fashion,62.91,1,delivered
O100185,2026-04-05,C1052,IT,Home,136.48,2,delivered
O103365,2026-04-06,C2004,DE,Fashion,30.45,1,delivered
O101121,2026-04-06,C1216,CH,Fashion,43.99,3,delivered
O104637,2026-04-06,C2471,CH,Books,24.92,3,delivered
O102769,2026-04-06,C1327,DE,Fashion,21.47,2,delivered
O104609,2026-04-06,C2351,CH,Fashion,67.9,1,delivered
O103574,2026-04-06,C2456,FR,Home,49.53,1,returned
O100949,2026-04-06,C2699,DE,Home,87.4,2,delivered
O104453,2026-04-06,C1208,IT,Home,90.36,3,delivered
O102718,2026-04-06,C1243,AT,Fashion,51.43,1,delivered
O104299,2026-04-07,C1442,AT,Fashion,34.91,2,delivered
O100373,2026-04-07,C1483,CH,Sports,45.88,3,delivered
O102349,2026-04-07,C1810,CH,Fashion,43.04,2,delivered
O104124,2026-04-08,C2249,DE,Electronics,1444.58,1,delivered
O102761,2026-04-08,C2573,IT,Electronics,135.83,3,delivered
O104990,2026-04-08,C1436,FR,Electronics,555.56,3,delivered
O102154,2026-04-08,C2395,CH,Home,31.73,3,delivered
O100687,2026-04-08,C1607,CH,Home,115.16,2,delivered
O101469,2026-04-08,C1403,IT,Home,130.45,3,delivered
O100509,2026-04-08,C1474,FR,Electronics,316.84,2,delivered
O100173,2026-04-08,C1917,FR,Home,44.67,2,delivered
O101413,2026-04-08,C2119,FR,Electronics,26.61,1,delivered
O101604,2026-04-08,C2010,AT,Books,14.52,2,delivered
O102442,2026-04-08,C2320,CH,Books,18.34,2,delivered
O100092,2026-04-08,C2214,DE,Electronics,69.59,3,delivered
O102158,2026-04-08,C1370,AT,Sports,230.07,1,returned
O104264,2026-04-08,C1819,CH,Home,97.53,1,delivered
O100800,2026-04-08,C2509,FR,Home,26.56,3,delivered
O102760,2026-04-08,C1705,CH,Fashion,22.13,1,delivered
O104095,2026-04-09,C2373,CH,Home,104.36,3,delivered
O102411,2026-04-09,C1355,DE,Sports,51.6,2,returned
O102429,2026-04-09,C2459,CH,Electronics,73.47,1,delivered
O103945,2026-04-09,C1337,DE,Fashion,49.17,3,delivered
O104064,2026-04-09,C2762,FR,Fashion,65.75,3,delivered
O100730,2026-04-09,C2340,IT,Home,53.9,1,delivered
O100404,2026-04-09,C1582,AT,Sports,26.48,2,delivered
O102973,2026-04-09,C1456,CH,Books,17.96,2,cancelled
O104068,2026-04-09,C2778,AT,Home,108.72,2,delivered
O100480,2026-04-10,C1442,IT,Sports,70.58,2,returned
O101582,2026-04-10,C2293,DE,Electronics,354.39,3,delivered
O101153,2026-04-10,C1564,AT,Electronics,70.1,3,delivered
O103302,2026-04-10,C1344,CH,Home,60.01,1,delivered
O102525,2026-04-10,C1221,DE,Books,14.92,2,delivered
O101805,2026-04-10,C2220,AT,Home,31.25,2,delivered
O102496,2026-04-10,C1897,CH,Home,38.25,1,delivered
O100363,2026-04-10,C1020,DE,Sports,67.82,2,delivered
O100673,2026-04-10,C1592,FR,Home,42.16,2,delivered
O100342,2026-04-10,C2524,CH,Home,46.24,3,delivered
O101512,2026-04-11,C1955,DE,Fashion,19.97,1,delivered
O102132,2026-04-11,C1811,FR,Electronics,111.16,3,delivered
O103903,2026-04-11,C2441,FR,Home,103.52,2,delivered
O101981,2026-04-11,C2657,IT,Fashion,,2,delivered
O103903,2026-04-11,C2441,FR,Home,103.52,2,delivered
O104495,2026-04-12,C2141,AT,Sports,100.88,1,returned
O101297,2026-04-12,C2558,FR,Home,88.66,3,delivered
O103946,2026-04-12,C1963,IT,Electronics,171.64,1,delivered
O101127,2026-04-12,C1132,CH,Home,249.56,3,delivered
O101817,2026-04-12,C2696,CH,Fashion,17.23,1,delivered
O103178,2026-04-12,C2137,CH,Fashion,75.38,1,delivered
O104652,2026-04-12,C1709,DE,Home,50.58,2,delivered
O103783,2026-04-12,C2440,CH,Fashion,29.71,1,delivered
O102864,2026-04-12,C1437,AT,Home,51.23,3,delivered
O100016,2026-04-13,C2662,DE,Electronics,95.92,1,delivered
O102484,2026-04-13,C1401,FR,Fashion,25.84,3,returned
O102588,2026-04-13,C2590,DE,Home,56.46,1,delivered
O102489,2026-04-13,C1100,IT,Home,30.46,1,delivered
O101889,2026-04-14,C2453,CH,Home,104.3,3,delivered
O101964,2026-04-14,C2443,CH,Fashion,36.2,3,delivered
O104596,2026-04-14,C2103,CH,Fashion,50.99,2,delivered
O101586,2026-04-14,C1570,DE,Fashion,88.41,2,delivered
O104641,2026-04-14,C1346,CH,Electronics,62.27,2,delivered
O102700,2026-04-14,C2755,CH,Sports,91.78,1,delivered
O100224,2026-04-14,C2700,DE,Home,135.52,1,returned
O103437,2026-04-14,C1957,FR,Fashion,29.08,2,delivered
O104571,2026-04-14,C1469,DE,Fashion,46.19,1,delivered
O100355,2026-04-14,C2228,CH,Books,19.04,3,delivered
O104870,2026-04-15,C2465,CH,Fashion,70.02,2,delivered
O101993,2026-04-15,C1753,CH,Fashion,54.05,3,delivered
O103930,2026-04-15,C1928,DE,Fashion,36.72,3,delivered
O102653,2026-04-15,C1370,CH,Fashion,54.81,2,delivered
O102636,2026-04-15,C2081,DE,Electronics,559.41,2,delivered
O101764,2026-04-15,C2234,IT,Electronics,80.03,3,delivered
O100478,2026-04-15,C1595,FR,Electronics,378.84,1,delivered
O103588,2026-04-15,C1555,AT,Fashion,88.45,1,delivered
O103755,2026-04-15,C1899,DE,Fashion,28.69,2,delivered
O103633,2026-04-15,C2714,CH,Books,18.52,3,delivered
O104507,2026-04-15,C1446,DE,Electronics,45.7,2,cancelled
O101735,2026-04-15,C2532,DE,Books,20.48,1,delivered
O100785,2026-04-15,C1222,AT,Home,80.97,2,delivered
O103556,2026-04-16,C2467,DE,Electronics,35.77,1,cancelled
O102703,2026-04-16,C1431,DE,Electronics,96.81,2,delivered
O103712,2026-04-16,C1853,DE,Sports,27.44,1,delivered
O101277,2026-04-16,C2744,DE,Fashion,43.16,3,delivered
O104998,2026-04-16,C2245,CH,Books,7.36,1,delivered
O103669,2026-04-16,C1583,IT,Books,12.03,3,delivered
O104952,2026-04-16,C1557,FR,Fashion,33.78,1,delivered
O100209,2026-04-16,C2666,DE,Books,11.69,3,delivered
O104884,2026-04-17,C1804,CH,Home,18.54,3,delivered
O100672,2026-04-17,C2015,FR,Fashion,84.49,3,delivered
O100709,2026-04-17,C1122,CH,Electronics,353.12,2,delivered
O101298,2026-04-17,C2087,FR,Fashion,26.89,3,delivered
O104027,2026-04-17,C1632,CH,Fashion,23.75,1,delivered
O104934,2026-04-17,C1634,AT,Books,32.41,1,delivered
O101781,2026-04-17,C1953,IT,Fashion,15.95,1,delivered
O104794,2026-04-17,C1730,DE,Sports,108.05,3,delivered
O101171,2026-04-17,C2025,FR,Books,25.58,2,delivered
O104435,2026-04-17,C2004,DE,Electronics,204.96,3,cancelled
O102203,2026-04-17,C1992,DE,Fashion,47.58,2,returned
O101324,2026-04-17,C1698,CH,Sports,94.8,1,delivered
O100293,2026-04-17,C1467,FR,Fashion,46.33,2,returned
O100678,2026-04-17,C2633,DE,Home,104.88,2,cancelled
O101720,2026-04-17,C1555,AT,Sports,45.43,1,delivered
O103670,2026-04-18,C2774,DE,Home,73.52,2,delivered
O104912,2026-04-18,C2265,DE,Home,20.46,1,cancelled
O103670,2026-04-18,C2774,DE,Home,73.52,2,delivered
O100676,2026-04-18,C1603,DE,Home,58.69,2,delivered
O101513,2026-04-19,C1700,FR,Home,27.59,1,delivered
O102478,2026-04-19,C2544,CH,Books,14.66,2,delivered
O103386,2026-04-19,C1680,AT,Books,24.83,2,delivered
O101620,2026-04-19,C2030,DE,Fashion,38.61,1,delivered
O102253,2026-04-19,C1877,DE,Electronics,144.97,3,delivered
O104737,2026-04-19,C2764,DE,Fashion,31.16,1,delivered
O101822,2026-04-19,C1543,DE,Fashion,70.55,1,delivered
O104195,2026-04-19,C1629,DE,Fashion,55.05,2,delivered
O103447,2026-04-19,C2024,AT,Books,11.14,2,delivered
O102463,2026-04-19,C1839,CH,Fashion,52.64,3,delivered
O100414,2026-04-19,C2253,FR,Books,13.25,2,delivered
O102437,2026-04-19,C1201,CH,Fashion,43.06,2,delivered
O102034,2026-04-20,C2770,FR,Home,151.32,1,delivered
O103098,2026-04-20,C2285,AT,Electronics,172.66,3,delivered
O100692,2026-04-20,C2498,FR,Fashion,28.06,3,delivered
O103179,2026-04-20,C2420,DE,Home,157.75,1,delivered
O100330,2026-04-20,C2473,DE,Home,80.49,2,delivered
O101098,2026-04-20,C2456,DE,Books,26.91,1,delivered
O101425,2026-04-20,C1127,CH,Home,77.69,1,delivered
O103895,2026-04-20,C1025,CH,Home,116.12,1,delivered
O103566,2026-04-20,C1046,FR,Electronics,374.45,3,delivered
O104273,2026-04-20,C1941,CH,Fashion,80.01,1,cancelled
O101322,2026-04-20,C1451,FR,Fashion,50.33,1,delivered
O100938,2026-04-20,C1758,CH,Fashion,82.33,2,delivered
O102941,2026-04-21,C1305,AT,Fashion,38.91,2,delivered
O103843,2026-04-21,C2592,AT,Books,9.15,3,delivered
O100668,2026-04-21,C1135,CH,Sports,44.89,2,delivered
O103339,2026-04-21,C1416,FR,Sports,128.29,2,delivered
O100892,2026-04-21,C1723,CH,Fashion,19.1,1,delivered
O102460,2026-04-21,C1533,CH,Home,177.74,3,delivered
O100461,2026-04-21,C1555,FR,Electronics,466.32,2,delivered
O104105,2026-04-22,C1120,FR,Sports,64.92,2,delivered
O102221,2026-04-22,C1275,IT,Home,116.57,1,delivered
O101674,2026-04-22,C1798,CH,Home,68.98,3,delivered
O101455,2026-04-22,C2253,CH,Home,53.57,1,delivered
O101945,2026-04-22,C1680,DE,Electronics,511.63,3,returned
O101961,2026-04-22,C1581,CH,Home,22.07,3,delivered
O100282,2026-04-22,C2788,FR,Sports,75.02,1,delivered
O104434,2026-04-22,C2050,CH,Electronics,192.25,1,delivered
O102453,2026-04-23,C2602,IT,Books,22.34,3,delivered
O102265,2026-04-23,C2698,AT,Home,18.83,2,delivered
O100616,2026-04-23,C2735,CH,Fashion,66.52,3,delivered
O102735,2026-04-23,C2287,CH,Books,14.53,2,delivered
O104007,2026-04-23,C1616,CH,Books,36.19,3,delivered
O103951,2026-04-23,C1844,CH,Fashion,43.52,2,delivered
O100486,2026-04-23,C1958,CH,Electronics,147.59,2,delivered
O102735,2026-04-23,C2287,CH,Books,14.53,2,delivered
O102004,2026-04-24,C2705,CH,Electronics,87.25,3,delivered
O100895,2026-04-24,C1013,CH,Fashion,46.07,1,delivered
O103212,2026-04-24,C1144,CH,Sports,39.59,1,delivered
O103948,2026-04-24,C1535,CH,Electronics,786.33,3,delivered
O102570,2026-04-24,C2796,DE,Books,16.04,1,delivered
O104681,2026-04-24,C2649,DE,Sports,134.45,1,returned
O104857,2026-04-24,C2039,FR,Fashion,21.44,1,delivered
O104786,2026-04-24,C2649,IT,Electronics,259.75,3,delivered
O102516,2026-04-25,C1013,CH,Fashion,40.77,3,delivered
O103336,2026-04-25,C1957,FR,Sports,43.43,3,delivered
O104059,2026-04-25,C1384,DE,Electronics,50.8,1,delivered
O100170,2026-04-25,C1603,FR,Fashion,72.75,3,delivered
O104640,2026-04-25,C1388,DE,Home,37.64,1,delivered
O102651,2026-04-26,C1849,DE,Home,126.98,3,delivered
O103846,2026-04-26,C1483,FR,Fashion,29.77,2,delivered
O100118,2026-04-26,C2380,DE,Electronics,231.51,2,delivered
O100908,2026-04-26,C1378,AT,Sports,172.31,2,delivered
O102879,2026-04-26,C1225,CH,Electronics,83.61,2,delivered
O104421,2026-04-26,C2050,CH,Fashion,79.61,1,delivered
O104172,2026-04-27,C1431,DE,Fashion,55.27,3,returned
O102544,2026-04-27,C2752,FR,Home,35.36,2,delivered
O102085,2026-04-27,C2544,DE,Electronics,261.81,1,delivered
O102640,2026-04-27,C1792,FR,Home,26.78,2,delivered
O104533,2026-04-27,C2107,CH,Home,63.21,1,delivered
O102279,2026-04-27,C2545,CH,Home,117.15,3,delivered
O104575,2026-04-27,C2657,DE,Home,88.95,2,delivered
O103929,2026-04-27,C2040,DE,Fashion,37.13,2,delivered
O103673,2026-04-27,C1071,CH,Fashion,76.01,2,returned
O103996,2026-04-28,C2148,CH,Fashion,43.7,1,delivered
O103421,2026-04-28,C2328,DE,Books,30.08,3,returned
O102988,2026-04-28,C1702,CH,Fashion,61.24,1,delivered
O101934,2026-04-28,C1439,CH,Fashion,40.98,2,delivered
O100060,2026-04-28,C1785,FR,Electronics,96.07,3,delivered
O101309,2026-04-28,C2677,CH,Electronics,107.41,1,returned
O103714,2026-04-29,C2723,DE,Sports,50.21,1,delivered
O103652,2026-04-29,C2213,DE,Home,62.09,2,delivered
O100580,2026-04-29,C2267,CH,Home,54.14,3,delivered
O104851,2026-04-29,C2017,CH,Sports,213.95,1,delivered
O104420,2026-04-29,C2310,DE,Sports,73.46,1,delivered
O104329,2026-04-29,C2748,CH,Books,21.81,2,delivered
O100791,2026-04-29,C2671,AT,Books,12.96,2,delivered
O100526,2026-04-29,C2060,IT,Fashion,60.8,2,delivered
O100608,2026-04-29,C1662,CH,Home,96.26,3,delivered
O104279,2026-04-30,C1126,DE,Sports,93.77,1,delivered
O102978,2026-04-30,C1363,CH,Home,24.05,1,delivered
O100193,2026-04-30,C1437,DE,Home,34.68,3,delivered
O103316,2026-04-30,C2273,DE,Books,20.58,1,delivered
O104581,2026-04-30,C1407,DE,Sports,88.29,2,returned
O102125,2026-04-30,C2261,DE,Sports,76.09,3,delivered
O103838,2026-05-01,C2345,AT,Home,95.64,3,returned
O101692,2026-05-01,C2563,IT,Home,98.58,3,delivered
O100920,2026-05-01,C2418,IT,Fashion,76.11,3,delivered
O100349,2026-05-01,C2517,DE,Electronics,1142.29,3,delivered
O103953,2026-05-01,C2783,DE,Fashion,20.1,3,delivered
O100377,2026-05-01,C1262,DE,Books,18.67,1,delivered
O104099,2026-05-01,C2189,CH,Electronics,62.62,1,returned
O102488,2026-05-02,C1809,DE,Electronics,53.76,3,delivered
O101576,2026-05-02,C1800,IT,Fashion,38.55,3,delivered
O102315,2026-05-02,C1195,DE,Fashion,42.55,1,delivered
O101564,2026-05-02,C2051,CH,Home,100.55,1,delivered
O104911,2026-05-02,C2060,CH,Electronics,244.39,1,delivered
O104626,2026-05-03,C2453,DE,Home,45.84,1,delivered
O103873,2026-05-03,C1161,CH,Electronics,123.83,3,delivered
O102927,2026-05-03,C2747,CH,Sports,84.26,1,cancelled
O104995,2026-05-03,C2740,FR,Electronics,43.6,1,delivered
O104366,2026-05-03,C1531,DE,Fashion,101.89,3,delivered
O104511,2026-05-03,C2492,CH,Fashion,39.67,2,delivered
O100205,2026-05-03,C2663,DE,Sports,58.99,3,delivered
O100631,2026-05-03,C1762,CH,Electronics,70.62,3,delivered
O101015,2026-05-03,C2516,DE,Electronics,113.11,2,delivered
O102298,2026-05-03,C1827,CH,Electronics,440.14,3,delivered
O100031,2026-05-04,C2734,CH,Books,9.91,2,delivered
O104758,2026-05-04,C2245,CH,Sports,92.6,1,delivered
O103691,2026-05-04,C1845,CH,Books,17.1,3,delivered
O103268,2026-05-04,C2765,CH,Electronics,47.7,1,delivered
O101664,2026-05-04,C2266,DE,Fashion,11.0,1,delivered
O104565,2026-05-04,C1128,CH,Home,40.68,3,returned
O101691,2026-05-04,C1766,CH,Home,119.8,2,delivered
O102130,2026-05-04,C1107,CH,Books,10.02,1,delivered
O103705,2026-05-04,C1544,CH,Fashion,86.32,1,delivered
O104691,2026-05-05,C2055,IT,Fashion,48.48,1,delivered
O104860,2026-05-05,C1944,DE,Home,102.49,3,delivered
O101175,2026-05-05,C2751,DE,Books,11.86,3,delivered
O101086,2026-05-05,C2271,FR,Books,13.05,2,delivered
O100297,2026-05-05,C2283,CH,Sports,188.51,1,delivered
O104019,2026-05-05,C1963,FR,Sports,115.78,2,delivered
O101246,2026-05-05,C1014,IT,Sports,167.82,2,delivered
O100446,2026-05-05,C2022,DE,Sports,212.8,1,delivered
O102625,2026-05-05,C1557,CH,Electronics,1204.2,3,delivered
O101682,2026-05-05,C2275,CH,Electronics,359.68,3,delivered
O103078,2026-05-06,C2017,DE,Electronics,691.87,3,delivered
O101552,2026-05-06,C2689,CH,Sports,65.69,2,delivered
O102311,2026-05-06,C2521,CH,Electronics,558.79,2,delivered
O101376,2026-05-06,C2283,CH,Sports,218.01,3,returned
O103696,2026-05-06,C1918,DE,Electronics,113.63,1,delivered
O102499,2026-05-06,C1168,CH,Electronics,1334.6,2,delivered
O102174,2026-05-07,C1247,CH,Electronics,143.35,2,delivered
O104411,2026-05-07,C1175,FR,Fashion,48.96,2,delivered
O102056,2026-05-07,C1503,FR,Home,114.25,2,returned
O104372,2026-05-07,C1196,CH,Fashion,26.7,2,delivered
O100777,2026-05-07,C2725,CH,Fashion,44.99,1,cancelled
O103582,2026-05-07,C1452,CH,Home,28.9,1,returned
O104779,2026-05-07,C1213,DE,Electronics,214.03,3,delivered
O104084,2026-05-07,C1651,DE,Sports,36.28,2,delivered
O100826,2026-05-07,C1225,CH,Books,13.34,2,delivered
O103063,2026-05-08,C1946,CH,Electronics,80.11,2,delivered
O102801,2026-05-08,C1526,DE,Sports,114.09,2,delivered
O103665,2026-05-08,C2588,DE,Fashion,49.42,2,delivered
O100314,2026-05-08,C2765,IT,Fashion,101.47,2,delivered
O102109,2026-05-08,C2557,CH,Books,26.87,3,delivered
O100914,2026-05-08,C2319,AT,Books,33.11,2,delivered
O103233,2026-05-08,C2629,DE,Home,110.01,1,delivered
O102201,2026-05-09,C1436,CH,Electronics,711.59,3,delivered
O103333,2026-05-09,C2693,CH,Electronics,222.97,2,delivered
O102733,2026-05-09,C1070,DE,Home,23.38,1,delivered
O103900,2026-05-09,C1613,AT,Books,14.52,2,cancelled
O103378,2026-05-09,C1927,DE,Fashion,28.0,1,delivered
O103011,2026-05-09,C2583,DE,Sports,25.13,1,delivered
O104036,2026-05-09,C2380,AT,Home,64.07,1,delivered
O101598,2026-05-09,C1636,CH,Fashion,15.68,2,delivered
O103666,2026-05-09,C1955,CH,Books,11.86,3,delivered
O104106,2026-05-09,C1316,FR,Fashion,66.89,1,cancelled
O103062,2026-05-09,C1190,DE,Books,32.21,1,delivered
O100002,2026-05-10,C2151,CH,Home,172.28,2,delivered
O100999,2026-05-10,C1342,FR,Fashion,47.01,1,delivered
O101318,2026-05-10,C1385,IT,Electronics,405.95,3,cancelled
O103043,2026-05-10,C1850,DE,Electronics,381.06,1,delivered
O102734,2026-05-10,C2319,DE,Electronics,1476.17,3,delivered
O103461,2026-05-10,C1808,FR,Home,42.5,3,delivered
O102562,2026-05-11,C1768,DE,Electronics,97.35,1,delivered
O102345,2026-05-11,C1954,DE,Home,126.56,3,delivered
O103329,2026-05-11,C2415,DE,Fashion,71.18,3,delivered
O101256,2026-05-11,C2342,FR,Home,71.88,3,delivered
O100603,2026-05-11,C2594,FR,Home,40.2,3,returned
O100323,2026-05-11,C1797,CH,Sports,77.31,1,delivered
O100591,2026-05-11,C1086,FR,Home,78.58,1,delivered
O103200,2026-05-11,C1824,FR,Home,43.16,2,delivered
O100347,2026-05-11,C2085,DE,Books,14.22,3,delivered
O101675,2026-05-11,C1843,AT,Fashion,59.55,3,delivered
O104216,2026-05-11,C2055,FR,Electronics,39.14,3,delivered
O101535,2026-05-11,C1918,AT,Sports,66.0,1,delivered
O101427,2026-05-11,C1457,CH,Home,69.65,3,delivered
O100814,2026-05-11,C2654,DE,Fashion,43.23,2,delivered
O102122,2026-05-11,C2314,DE,Electronics,243.71,1,delivered
O102624,2026-05-12,C1442,FR,Books,24.49,2,delivered
O103035,2026-05-12,C1248,FR,Fashion,96.35,3,delivered
O103064,2026-05-12,C2056,DE,Books,11.88,2,delivered
O100827,2026-05-12,C1300,CH,Fashion,38.25,1,delivered
O101906,2026-05-12,C1700,CH,Fashion,53.86,1,delivered
O104813,2026-05-13,C1191,FR,Sports,30.7,1,cancelled
O103679,2026-05-13,C2121,CH,Books,26.91,2,delivered
O103072,2026-05-13,C1568,CH,Electronics,92.49,2,delivered
O100287,2026-05-13,C2757,DE,Sports,58.49,2,delivered
O102293,2026-05-13,C1424,IT,Fashion,57.7,1,delivered
O100055,2026-05-13,C1318,CH,Home,69.11,3,delivered
O102026,2026-05-13,C1330,AT,Fashion,53.47,3,delivered
O100391,2026-05-13,C1789,FR,Fashion,47.0,2,delivered
O103068,2026-05-13,C2096,CH,Books,15.31,1,delivered
O103405,2026-05-13,C1771,DE,Books,16.57,3,delivered
O102697,2026-05-14,C2557,FR,Electronics,147.38,1,delivered
O103161,2026-05-14,C1626,DE,Electronics,270.01,1,cancelled
O103732,2026-05-14,C1448,CH,Electronics,551.21,3,delivered
O100291,2026-05-14,C2633,IT,Electronics,16.05,1,returned
O101939,2026-05-14,C1527,AT,Sports,96.4,3,delivered
O103512,2026-05-14,C2356,CH,Electronics,165.22,1,delivered
O102984,2026-05-14,C1539,DE,Home,,1,delivered
O104903,2026-05-14,C2250,DE,Fashion,30.27,3,delivered
O100348,2026-05-14,C2243,CH,Electronics,109.54,3,delivered
O100636,2026-05-15,C2488,FR,Home,24.69,3,delivered
O104639,2026-05-15,C2391,CH,Home,116.7,1,delivered
O100951,2026-05-15,C1370,DE,Fashion,21.62,2,delivered
O103885,2026-05-15,C1271,CH,Books,16.76,3,delivered
O101826,2026-05-15,C1274,CH,Books,24.22,1,delivered
O101461,2026-05-15,C2033,DE,Home,70.46,1,delivered
O102759,2026-05-15,C1343,DE,Sports,85.93,2,delivered
O102566,2026-05-15,C2759,IT,Electronics,147.92,1,delivered
O104486,2026-05-15,C2460,CH,Home,30.89,1,delivered
O101777,2026-05-15,C1194,CH,Home,74.11,3,delivered
O100277,2026-05-15,C1467,CH,Home,40.29,1,delivered
O100141,2026-05-15,C1576,IT,Electronics,210.3,2,delivered
O104312,2026-05-15,C2177,DE,Sports,25.09,2,delivered
O103810,2026-05-16,C1076,CH,Fashion,91.47,3,delivered
O103856,2026-05-16,C2523,CH,Fashion,149.53,3,delivered
O103577,2026-05-16,C1026,CH,Fashion,63.43,3,delivered
O100898,2026-05-16,C1998,DE,Fashion,95.21,2,delivered
O101409,2026-05-16,C1880,CH,Sports,40.84,1,delivered
O100284,2026-05-16,C1051,CH,Home,,1,delivered
O104523,2026-05-16,C2503,DE,Home,43.17,1,delivered
O100434,2026-05-16,C2523,DE,Fashion,36.64,1,delivered
O102108,2026-05-17,C1977,CH,Sports,51.69,3,delivered
O100521,2026-05-17,C1799,CH,Sports,60.56,1,delivered
O104379,2026-05-17,C2799,IT,Sports,119.2,3,delivered
O103841,2026-05-17,C1594,CH,Books,29.61,1,delivered
O104613,2026-05-17,C2321,CH,Sports,61.62,3,returned
O101574,2026-05-17,C1759,AT,Electronics,116.01,1,delivered
O104953,2026-05-17,C1168,AT,Electronics,169.72,1,delivered
O100835,2026-05-17,C2608,FR,Home,67.72,3,delivered
O104285,2026-05-17,C2416,CH,Home,161.19,1,delivered
O101815,2026-05-17,C2322,CH,Sports,64.1,2,delivered
O104328,2026-05-17,C1608,AT,Electronics,204.03,1,delivered
